PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30306228","Translational tests involving non-reward: methodological considerations","Phillips BU, Lopez-Cruz L, Saksida LM, Bussey TJ.","Psychopharmacology (Berl). 2019 Jan;236(1):449-461. doi: 10.1007/s00213-018-5062-x. Epub 2018 Oct 10.","Phillips BU","Psychopharmacology (Berl)","2019","2018/10/12","PMC6373191","","10.1007/s00213-018-5062-x"
"30286669","The insight of in vitro and in silico studies on cholinesterase inhibitors from the roots of Cimicifuga dahurica (Turcz.) Maxim","Kim JH, Thao NP, Han YK, Lee YS, Luyen BTT, Oanh HV, Kim YH, Yang SY.","J Enzyme Inhib Med Chem. 2018 Dec;33(1):1174-1180. doi: 10.1080/14756366.2018.1491847.","Kim JH","J Enzyme Inhib Med Chem","2018","2018/10/06","PMC6179041","","10.1080/14756366.2018.1491847"
"30196226","Development of a vibrational startle response assay for screening environmental pollutants and drugs impairing predator avoidance","Faria M, Prats E, Novoa-Luna KA, Bedrossiantz J, Gómez-Canela C, Gómez-Oliván LM, Raldúa D.","Sci Total Environ. 2019 Feb 10;650(Pt 1):87-96. doi: 10.1016/j.scitotenv.2018.08.421. Epub 2018 Aug 30.","Faria M","Sci Total Environ","2019","2018/09/10","","","10.1016/j.scitotenv.2018.08.421"
"30175994","A Rat Model of Central Fatigue Using a Modified Multiple Platform Method","Zhang W, Zhang W, Dai N, Han C, Wu F, Wang X, Tan L, Li J, Li F, Ren Q.","J Vis Exp. 2018 Aug 14;(138):57362. doi: 10.3791/57362.","Zhang W","J Vis Exp","2018","2018/09/04","PMC6126791","","10.3791/57362"
"30112624","The Use of Multi-parametric Biomarker Profiles May Increase the Accuracy of ASD Prediction","Hassan WM, Al-Ayadhi L, Bjørklund G, Alabdali A, Chirumbolo S, El-Ansary A.","J Mol Neurosci. 2018 Sep;66(1):85-101. doi: 10.1007/s12031-018-1136-9. Epub 2018 Aug 15.","Hassan WM","J Mol Neurosci","2018","2018/08/17","","","10.1007/s12031-018-1136-9"
"30111831","Subcellular Peptide Localization in Single Identified Neurons by Capillary Microsampling Mass Spectrometry","Zhang L, Khattar N, Kemenes I, Kemenes G, Zrinyi Z, Pirger Z, Vertes A.","Sci Rep. 2018 Aug 15;8(1):12227. doi: 10.1038/s41598-018-29704-z.","Zhang L","Sci Rep","2018","2018/08/17","PMC6093924","","10.1038/s41598-018-29704-z"
"30088661","Glucocorticoids and sympathetic neurotransmitters modulate the acute immune response to Trypanosoma cruzi","Roggero E, Del Rey A, Wildmann J, Besedovsky H.","Ann N Y Acad Sci. 2019 Feb;1437(1):83-93. doi: 10.1111/nyas.13946. Epub 2018 Aug 8.","Roggero E","Ann N Y Acad Sci","2019","2018/08/09","","","10.1111/nyas.13946"
"30046253","Effects of Monoamines and Antidepressants on Astrocyte Physiology: Implications for Monoamine Hypothesis of Depression","Marathe SV, D'almeida PL, Virmani G, Bathini P, Alberi L.","J Exp Neurosci. 2018 Jul 23;12:1179069518789149. doi: 10.1177/1179069518789149. eCollection 2018.","Marathe SV","J Exp Neurosci","2018","2018/07/27","PMC6056786","","10.1177/1179069518789149"
"29981393","The histology, physiology, neurochemistry and circuitry of the substantia gelatinosa Rolandi (lamina II) in mammalian spinal cord","Merighi A.","Prog Neurobiol. 2018 Oct;169:91-134. doi: 10.1016/j.pneurobio.2018.06.012. Epub 2018 Jul 4.","Merighi A","Prog Neurobiol","2018","2018/07/08","","","10.1016/j.pneurobio.2018.06.012"
"29901306","[Non-neurogenic activators of myocyte contraction and their role in the realization of the accumulative-evacuating functions of the urinary bladder]","Berdichevskii VB, Berdichevskii BA.","Urologiia. 2018 May;(2):121-123.","Berdichevskii VB","Urologiia","2018","2018/06/15","","",""
"29851339","Exploring Substrate Binding in the Extracellular Vestibule of MhsT by Atomistic Simulations and Markov Models","Abramyan AM, Quick M, Xue C, Javitch JA, Shi L.","J Chem Inf Model. 2018 Jun 25;58(6):1244-1252. doi: 10.1021/acs.jcim.8b00175. Epub 2018 Jun 11.","Abramyan AM","J Chem Inf Model","2018","2018/06/01","PMC6159221","NIHMS986800","10.1021/acs.jcim.8b00175"
"29687627","Anhedonia in depression and schizophrenia: A transdiagnostic challenge","Lambert C, Da Silva S, Ceniti AK, Rizvi SJ, Foussias G, Kennedy SH.","CNS Neurosci Ther. 2018 Jul;24(7):615-623. doi: 10.1111/cns.12854. Epub 2018 Apr 23.","Lambert C","CNS Neurosci Ther","2018","2018/04/25","PMC6489811","","10.1111/cns.12854"
"29673529","Neurochemistry of Anesthetic States","Lydic R, Baghdoyan HA, May AL.","Methods Enzymol. 2018;603:237-255. doi: 10.1016/bs.mie.2018.01.024. Epub 2018 Mar 5.","Lydic R","Methods Enzymol","2018","2018/04/21","","","10.1016/bs.mie.2018.01.024"
"29651896","Cerebral serotonin transporter measurements with [(11)C]DASB: A review on acquisition and preprocessing across 21 PET centres","Nørgaard M, Ganz M, Svarer C, Feng L, Ichise M, Lanzenberger R, Lubberink M, Parsey RV, Politis M, Rabiner EA, Slifstein M, Sossi V, Suhara T, Talbot PS, Turkheimer F, Strother SC, Knudsen GM.","J Cereb Blood Flow Metab. 2019 Feb;39(2):210-222. doi: 10.1177/0271678X18770107. Epub 2018 Apr 13.","Nørgaard M","J Cereb Blood Flow Metab","2019","2018/04/14","PMC6365604","","10.1177/0271678X18770107"
"29627593","Quantification of receptor activation by oxytocin and vasopressin in endocytosis-coupled bioluminescence reduction assay using nanoKAZ","Kii I, Hirahara-Owada S, Yamaguchi M, Niwa T, Koike Y, Sonamoto R, Ito H, Takahashi K, Yokoyama C, Hayashi T, Hosoya T, Watanabe Y.","Anal Biochem. 2018 May 15;549:174-183. doi: 10.1016/j.ab.2018.04.001. Epub 2018 Apr 5.","Kii I","Anal Biochem","2018","2018/04/09","","","10.1016/j.ab.2018.04.001"
"29344679","Distribution and dynamic expression of serotonin and dopamine in the nervous system and ovary of Holothuria scabra during ovarian maturation","Chaiyamoon A, Tinikul R, Chaichotranunt S, Poomthong T, Suphamungmee W, Sobhon P, Tinikul Y.","J Comp Physiol A Neuroethol Sens Neural Behav Physiol. 2018 Apr;204(4):391-407. doi: 10.1007/s00359-018-1247-3. Epub 2018 Jan 18.","Chaiyamoon A","J Comp Physiol A Neuroethol Sens Neural Behav Physiol","2018","2018/01/19","","","10.1007/s00359-018-1247-3"
"29301333","Experimental Models of Irritable Bowel Syndrome and the Role of the Enteric Neurotransmission","Vannucchi MG, Evangelista S.","J Clin Med. 2018 Jan 3;7(1):4. doi: 10.3390/jcm7010004.","Vannucchi MG","J Clin Med","2018","2018/01/06","PMC5791012","","10.3390/jcm7010004"
"29298648","Optogenetics of the Spinal Cord: Use of Channelrhodopsin Proteins for Interrogation of Spinal Cord Circuits","Rahman MH, Nam Y, Kim JH, Lee WH, Suk K.","Curr Protein Pept Sci. 2018;19(7):714-724. doi: 10.2174/1389203719666171229230012.","Rahman MH","Curr Protein Pept Sci","2018","2018/01/05","","","10.2174/1389203719666171229230012"
"28008793","Social isolation alters central nervous system monoamine content in prairie voles following acute restraint","McNeal N, Anderson EM, Moenk D, Trahanas D, Matuszewich L, Grippo AJ.","Soc Neurosci. 2018 Apr;13(2):173-183. doi: 10.1080/17470919.2016.1276473. Epub 2017 Jan 9.","McNeal N","Soc Neurosci","2018","2016/12/24","PMC6092925","NIHMS1502735","10.1080/17470919.2016.1276473"
"30050406","Presence of Inhibitory Glycinergic Transmission in Medium Spiny Neurons in the Nucleus Accumbens","Muñoz B, Yevenes GE, Förstera B, Lovinger DM, Aguayo LG.","Front Mol Neurosci. 2018 Jul 11;11:228. doi: 10.3389/fnmol.2018.00228. eCollection 2018.","Muñoz B","Front Mol Neurosci","2018","2018/07/28","PMC6050475","","10.3389/fnmol.2018.00228"
"29713080","Complex formation between the vasopressin 1b receptor, β-arrestin-2, and the μ-opioid receptor underlies morphine tolerance","Koshimizu TA, Honda K, Nagaoka-Uozumi S, Ichimura A, Kimura I, Nakaya M, Sakai N, Shibata K, Ushijima K, Fujimura A, Hirasawa A, Kurose H, Tsujimoto G, Tanoue A, Takano Y.","Nat Neurosci. 2018 Jun;21(6):820-833. doi: 10.1038/s41593-018-0144-y. Epub 2018 Apr 30.","Koshimizu TA","Nat Neurosci","2018","2018/05/02","","","10.1038/s41593-018-0144-y"
"29659357","[Post-stroke epilepsy]","Rodríguez Lucci F, Alet M, Ameriso SF.","Medicina (B Aires). 2018;78(2):86-90.","Rodríguez Lucci F","Medicina (B Aires)","2018","2018/04/17","","",""
"29594390","Voltammetric sensing based on the use of advanced carbonaceous nanomaterials: a review","Sinha A, Dhanjai, Jain R, Zhao H, Karolia P, Jadon N.","Mikrochim Acta. 2018 Jan 8;185(2):89. doi: 10.1007/s00604-017-2626-0.","Sinha A","Mikrochim Acta","2018","2018/03/30","","","10.1007/s00604-017-2626-0"
"29541380","Aging-related dysregulation in enteric dopamine and angiotensin system interactions: implications for gastrointestinal dysfunction in the elderly","Garrido-Gil P, Dominguez-Meijide A, Moratalla R, Guerra MJ, Labandeira-Garcia JL.","Oncotarget. 2018 Jan 29;9(13):10834-10846. doi: 10.18632/oncotarget.24330. eCollection 2018 Feb 16.","Garrido-Gil P","Oncotarget","2018","2018/03/16","PMC5834264","","10.18632/oncotarget.24330"
"29517926","The multiple faces of inflammatory enteric glial cells: is Crohn's disease a gliopathy?","Pochard C, Coquenlorge S, Freyssinet M, Naveilhan P, Bourreille A, Neunlist M, Rolli-Derkinderen M.","Am J Physiol Gastrointest Liver Physiol. 2018 Jul 1;315(1):G1-G11. doi: 10.1152/ajpgi.00016.2018. Epub 2018 Mar 8.","Pochard C","Am J Physiol Gastrointest Liver Physiol","2018","2018/03/09","","","10.1152/ajpgi.00016.2018"
"29384654","Mass Spectrometric Methodologies for Investigating the Metabolic Signatures of Parkinson's Disease: Current Progress and Future Perspectives","Gill EL, Koelmel JP, Yost RA, Okun MS, Vedam-Mai V, Garrett TJ.","Anal Chem. 2018 Mar 6;90(5):2979-2986. doi: 10.1021/acs.analchem.7b04084. Epub 2018 Feb 12.","Gill EL","Anal Chem","2018","2018/02/01","","","10.1021/acs.analchem.7b04084"
"29288677","The use of quetiapine in the treatment of major depressive disorder: Evidence from clinical and experimental studies","Ignácio ZM, Calixto AV, da Silva RH, Quevedo J, Réus GZ.","Neurosci Biobehav Rev. 2018 Mar;86:36-50. doi: 10.1016/j.neubiorev.2017.12.012. Epub 2017 Dec 27.","Ignácio ZM","Neurosci Biobehav Rev","2018","2017/12/31","","","10.1016/j.neubiorev.2017.12.012"
"29277977","Developmental signature, synaptic connectivity and neurotransmission are conserved between vertebrate hair cells and tunicate coronal cells","Rigon F, Gasparini F, Shimeld SM, Candiani S, Manni L.","J Comp Neurol. 2018 Apr 15;526(6):957-971. doi: 10.1002/cne.24382. Epub 2018 Jan 25.","Rigon F","J Comp Neurol","2018","2017/12/27","","","10.1002/cne.24382"
"29076504","The special relationship: glia-neuron interactions in the neuroendocrine hypothalamus","Clasadonte J, Prevot V.","Nat Rev Endocrinol. 2018 Jan;14(1):25-44. doi: 10.1038/nrendo.2017.124. Epub 2017 Oct 27.","Clasadonte J","Nat Rev Endocrinol","2018","2017/10/28","","","10.1038/nrendo.2017.124"
"29024273","The first brain: Species comparisons and evolutionary implications for the enteric and central nervous systems","Furness JB, Stebbing MJ.","Neurogastroenterol Motil. 2018 Feb;30(2). doi: 10.1111/nmo.13234. Epub 2017 Oct 11.","Furness JB","Neurogastroenterol Motil","2018","2017/10/13","","","10.1111/nmo.13234"
"28930612","Genetic addiction risk score (GARS) ™, a predictor of vulnerability to opioid dependence","Blum K, Chen ALC, Thanos PK, Febo M, Demetrovics Z, Dushaj K, Kovoor A, Baron D, Smith DE, Roy AK III, Fried L, Chen TJH, Chapman E Sr, Modestino EJ, Steinberg B, Badgaiyan RD.","Front Biosci (Elite Ed). 2018 Jan 1;10:175-196. doi: 10.2741/e816.","Blum K","Front Biosci (Elite Ed)","2018","2017/09/21","","","10.2741/e816"
"28915355","Thiamin deficiency on fetal brain development with and without prenatal alcohol exposure","Kloss O, Eskin NAM, Suh M.","Biochem Cell Biol. 2018 Apr;96(2):169-177. doi: 10.1139/bcb-2017-0082. Epub 2017 Sep 15.","Kloss O","Biochem Cell Biol","2018","2017/09/16","","","10.1139/bcb-2017-0082"
"28826978","A Review of the Physiological Effects and Mechanisms of Singing","Kang J, Scholp A, Jiang JJ.","J Voice. 2018 Jul;32(4):390-395. doi: 10.1016/j.jvoice.2017.07.008. Epub 2017 Aug 18.","Kang J","J Voice","2018","2017/08/23","","","10.1016/j.jvoice.2017.07.008"
"28597712","Blockade and knock-out of CALHM1 channels attenuate ischemic brain damage","Cisneros-Mejorado A, Gottlieb M, Ruiz A, Chara JC, Pérez-Samartín A, Marambaud P, Matute C.","J Cereb Blood Flow Metab. 2018 Jun;38(6):1060-1069. doi: 10.1177/0271678X17713587. Epub 2017 Jun 9.","Cisneros-Mejorado A","J Cereb Blood Flow Metab","2018","2017/06/10","PMC5999001","","10.1177/0271678X17713587"
"29331498","Identification of neural transcription factors required for the differentiation of three neuronal subtypes in the sea urchin embryo","Slota LA, McClay DR.","Dev Biol. 2018 Mar 15;435(2):138-149. doi: 10.1016/j.ydbio.2017.12.015. Epub 2018 Jan 10.","Slota LA","Dev Biol","2018","2018/01/15","PMC5837949","NIHMS941195","10.1016/j.ydbio.2017.12.015"
"29274764","Foraging motivation favors the occurrence of Lévy walks","Anselme P, Otto T, Güntürkün O.","Behav Processes. 2018 Feb;147:48-60. doi: 10.1016/j.beproc.2017.12.014. Epub 2017 Dec 21.","Anselme P","Behav Processes","2018","2017/12/25","","","10.1016/j.beproc.2017.12.014"
"29243859","Neuroinflammatory reactions in sickness behavior induced by bacterial infection: Protective effect of minocycline","Mansour HA, Hassan WA, Georgy GS.","J Biochem Mol Toxicol. 2018 Feb;32(2). doi: 10.1002/jbt.22020. Epub 2017 Dec 15.","Mansour HA","J Biochem Mol Toxicol","2018","2017/12/16","","","10.1002/jbt.22020"
"29122710","Adenosine deaminase activity and gene expression patterns are altered after chronic ethanol exposure in zebrafish brain","Rico EP, Rosemberg DB, Berteli JFA, da Silveira Langoni A, Souto AA, Bogo MR, Bonan CD, Souza DO.","Neurotoxicol Teratol. 2018 Jan-Feb;65:14-18. doi: 10.1016/j.ntt.2017.11.001. Epub 2017 Nov 7.","Rico EP","Neurotoxicol Teratol","2018","2017/11/11","","","10.1016/j.ntt.2017.11.001"
"28887225","Substance P and neurotensin in the limbic system: Their roles in reinforcement and memory consolidation","Lénárd L, László K, Kertes E, Ollmann T, Péczely L, Kovács A, Kállai V, Zagorácz O, Gálosi R, Karádi Z.","Neurosci Biobehav Rev. 2018 Feb;85:1-20. doi: 10.1016/j.neubiorev.2017.09.003. Epub 2017 Sep 5.","Lénárd L","Neurosci Biobehav Rev","2018","2017/09/10","","","10.1016/j.neubiorev.2017.09.003"
"28842183","Pronounced and sustained cutaneous vasoconstriction during and following cyrotherapy treatment: Role of neurotransmitters released from sympathetic nerves","Christmas KM, Patik JC, Khoshnevis S, Diller KR, Brothers RM.","Microvasc Res. 2018 Jan;115:52-57. doi: 10.1016/j.mvr.2017.08.005. Epub 2017 Aug 24.","Christmas KM","Microvasc Res","2018","2017/08/27","PMC5681365","NIHMS904657","10.1016/j.mvr.2017.08.005"
"30779698","The Effect of Sensory Innervation on the Inorganic Component of Bones and Teeth; Experimental Denervation - Review","Němec I, Smrčka V, Pokorný J.","Prague Med Rep. 2018;119(4):137-147. doi: 10.14712/23362936.2019.1.","Němec I","Prague Med Rep","2018","2019/02/20","","","10.14712/23362936.2019.1"
"30576625","Pathogenic potential of human SLC12A5 variants causing KCC2 dysfunction","Fukuda A, Watanabe M.","Brain Res. 2019 May 1;1710:1-7. doi: 10.1016/j.brainres.2018.12.025. Epub 2018 Dec 18.","Fukuda A","Brain Res","2019","2018/12/22","","","10.1016/j.brainres.2018.12.025"
"30571984","Metabolite signature associated with stress susceptibility in socially defeated mice","Prabhu VV, Nguyen TB, Cui Y, Oh YE, Piao YH, Baek HM, Kim JY, Shin KH, Kim JH, Lee KH, Chung YC.","Brain Res. 2019 Apr 1;1708:171-180. doi: 10.1016/j.brainres.2018.12.020. Epub 2018 Dec 17.","Prabhu VV","Brain Res","2019","2018/12/21","","","10.1016/j.brainres.2018.12.020"
"30381622","Comparison of the Effect of Soy and Casein-Derived Peptide Administration on Tyrosine and Catecholamine Metabolism in the Mouse Brain","Hino Y, Koyanagi A, Maebuchi M, Ichinose T, Furuya S.","J Nutr Sci Vitaminol (Tokyo). 2018;64(5):329-334. doi: 10.3177/jnsv.64.329.","Hino Y","J Nutr Sci Vitaminol (Tokyo)","2018","2018/11/02","","","10.3177/jnsv.64.329"
"30350305","Dopamine promotes cathepsin B-mediated amyloid precursor protein degradation by reactive oxygen species-sensitive mechanism in neuronal cell","Kumari S, Mukherjee A, Mukhopadhyay CK.","Mol Cell Biochem. 2019 Apr;454(1-2):153-163. doi: 10.1007/s11010-018-3460-3. Epub 2018 Oct 22.","Kumari S","Mol Cell Biochem","2019","2018/10/24","","","10.1007/s11010-018-3460-3"
"30295678","The role of DSCAM in the regulation of synaptic plasticity: possible involvement in neuropsychiatric disorders","Stachowicz K.","Acta Neurobiol Exp (Wars). 2018;78(3):210-219.","Stachowicz K","Acta Neurobiol Exp (Wars)","2018","2018/10/09","","",""
"30246706","N-acetylcysteine in dermatology","Adil M, Amin SS, Mohtashim M.","Indian J Dermatol Venereol Leprol. 2018 Nov-Dec;84(6):652-659. doi: 10.4103/ijdvl.IJDVL_33_18.","Adil M","Indian J Dermatol Venereol Leprol","2018","2018/09/25","","","10.4103/ijdvl.IJDVL_33_18"
"30174455","Mirogabalin and emerging therapies for diabetic neuropathy","Javed S, Alam U, Malik RA.","J Pain Res. 2018 Aug 22;11:1559-1566. doi: 10.2147/JPR.S145999. eCollection 2018.","Javed S","J Pain Res","2018","2018/09/04","PMC6110292","","10.2147/JPR.S145999"
"30140365","Epigenetic Effects Induced by Methamphetamine and Methamphetamine-Dependent Oxidative Stress","Limanaqi F, Gambardella S, Biagioni F, Busceti CL, Fornai F.","Oxid Med Cell Longev. 2018 Jul 22;2018:4982453. doi: 10.1155/2018/4982453. eCollection 2018.","Limanaqi F","Oxid Med Cell Longev","2018","2018/08/25","PMC6081569","","10.1155/2018/4982453"
"30087257","Na⁺, K⁺-ATPase Signaling and Bipolar Disorder","Lichtstein D, Ilani A, Rosen H, Horesh N, Singh SV, Buzaglo N, Hodes A.","Int J Mol Sci. 2018 Aug 7;19(8):2314. doi: 10.3390/ijms19082314.","Lichtstein D","Int J Mol Sci","2018","2018/08/09","PMC6121236","","10.3390/ijms19082314"
"30046012","Inhibiting neutral amino acid transport for the treatment of phenylketonuria","Belanger AM, Przybylska M, Gefteas E, Furgerson M, Geller S, Kloss A, Cheng SH, Zhu Y, Yew NS.","JCI Insight. 2018 Jul 26;3(14):e121762. doi: 10.1172/jci.insight.121762. eCollection 2018 Jul 26.","Belanger AM","JCI Insight","2018","2018/07/27","PMC6124451","","10.1172/jci.insight.121762"
"30027157","The New Classes of Synthetic Illicit Drugs Can Significantly Harm the Brain: A Neuro Imaging Perspective with Full Review of MRI Findings","Creagh S, Warden D, Latif MA, Paydar A.","Clin Radiol Imaging J. 2018;2(1):000116. Epub 2018 Apr 25.","Creagh S","Clin Radiol Imaging J","2018","2018/07/21","PMC6048967","NIHMS966565",""
"29808232","Modulation of lower urinary tract smooth muscle contraction and relaxation by the urothelium","Sellers D, Chess-Williams R, Michel MC.","Naunyn Schmiedebergs Arch Pharmacol. 2018 Jul;391(7):675-694. doi: 10.1007/s00210-018-1510-8. Epub 2018 May 28.","Sellers D","Naunyn Schmiedebergs Arch Pharmacol","2018","2018/05/30","","","10.1007/s00210-018-1510-8"
"29751698","[Pharmacological effect of Schisandrae Chinensis Fructus and relative active components on cardiovascular and cerebrovascular diseases]","Zhang MY, Wu HW, Xu LP, Yang HJ.","Zhongguo Zhong Yao Za Zhi. 2018 Apr;43(8):1536-1546. doi: 10.19540/j.cnki.cjcmm.20180205.001.","Zhang MY","Zhongguo Zhong Yao Za Zhi","2018","2018/05/13","","","10.19540/j.cnki.cjcmm.20180205.001"
"29732965","Otilonium Bromide: A Drug with a Complex Mechanism of Action","Evangelista S, Traini C, Vannucchi MG.","Curr Pharm Des. 2018;24(16):1772-1779. doi: 10.2174/1381612824666180507122935.","Evangelista S","Curr Pharm Des","2018","2018/05/08","","","10.2174/1381612824666180507122935"
"29667690","Metal-organic frameworks as affinity agents to enhance the microdialysis sampling efficiency of fatty acids","Yang H , Li T , Liu L , Li N , Guan M , Zhang Y , Wang Z , Zhao Z .","Analyst. 2018 Apr 30;143(9):2157-2164. doi: 10.1039/c8an00238j.","Yang H","Analyst","2018","2018/04/19","","","10.1039/c8an00238j"
"29404634","Neural changes associated with cerebellar tDCS studied using MR spectroscopy","Jalali R, Chowdhury A, Wilson M, Miall RC, Galea JM.","Exp Brain Res. 2018 Apr;236(4):997-1006. doi: 10.1007/s00221-018-5170-1. Epub 2018 Feb 5.","Jalali R","Exp Brain Res","2018","2018/02/07","PMC5887008","","10.1007/s00221-018-5170-1"
"29367436","Differential equation methods for simulation of GFP kinetics in non-steady state experiments","Phair RD.","Mol Biol Cell. 2018 Mar 15;29(6):763-771. doi: 10.1091/mbc.E17-06-0396. Epub 2018 Jan 24.","Phair RD","Mol Biol Cell","2018","2018/01/26","PMC6003217","","10.1091/mbc.E17-06-0396"
"29293883","Down-regulation of CASK in glucotoxicity-induced insulin dysfunction in pancreatic β cells","Wang Y, Hao N, Lin H, Wang T, Xie J, Yuan Y.","Acta Biochim Biophys Sin (Shanghai). 2018 Mar 1;50(3):281-287. doi: 10.1093/abbs/gmx139.","Wang Y","Acta Biochim Biophys Sin (Shanghai)","2018","2018/01/03","","","10.1093/abbs/gmx139"
"29169693","Specific localization of manserin peptide in the rat carotid body","Ida-Eto M, Ohkawara T, Narita M.","Acta Histochem. 2018 Jan;120(1):11-14. doi: 10.1016/j.acthis.2017.10.006. Epub 2017 Nov 21.","Ida-Eto M","Acta Histochem","2018","2017/11/25","","","10.1016/j.acthis.2017.10.006"
"28933969","Psychopharmacological advances in eating disorders","Himmerich H, Treasure J.","Expert Rev Clin Pharmacol. 2018 Jan;11(1):95-108. doi: 10.1080/17512433.2018.1383895. Epub 2017 Oct 5.","Himmerich H","Expert Rev Clin Pharmacol","2018","2017/09/22","","","10.1080/17512433.2018.1383895"
"28886456","Broccoli-shaped biosensor hierarchy for electrochemical screening of noradrenaline in living cells","Emran MY, Mekawy M, Akhtar N, Shenashen MA, El-Sewify IM, Faheem A, El-Safty SA.","Biosens Bioelectron. 2018 Feb 15;100:122-131. doi: 10.1016/j.bios.2017.08.050. Epub 2017 Aug 31.","Emran MY","Biosens Bioelectron","2018","2017/09/09","","","10.1016/j.bios.2017.08.050"
"29916698","Dynamic Generation of Concentration- and Temporal-Dependent Chemical Signals in an Integrated Microfluidic Device for Single-Cell Analysis","Gonzalez-Suarez AM, Peña-Del Castillo JG, Hernández-Cruz A, Garcia-Cordero JL.","Anal Chem. 2018 Jul 17;90(14):8331-8336. doi: 10.1021/acs.analchem.8b02442. Epub 2018 Jul 5.","Gonzalez-Suarez AM","Anal Chem","2018","2018/06/20","","","10.1021/acs.analchem.8b02442"
"30678861","Paracrine Regulation of Aldosterone Secretion in Physiological and Pathophysiological Conditions","Lefebvre H, Duparc C, Naccache A, Lopez AG, Castanet M, Louiset E.","Vitam Horm. 2019;109:303-339. doi: 10.1016/bs.vh.2018.10.001. Epub 2018 Dec 1.","Lefebvre H","Vitam Horm","2019","2019/01/26","","","10.1016/bs.vh.2018.10.001"
"30420205","Widening the phenotypic spectrum - Non epileptic presentation of folate transporter deficiency","Tabassum S, AlAsmari A, AlSaman AA.","J Clin Neurosci. 2019 Jan;59:341-344. doi: 10.1016/j.jocn.2018.10.075. Epub 2018 Nov 9.","Tabassum S","J Clin Neurosci","2019","2018/11/14","","","10.1016/j.jocn.2018.10.075"
"30293055","Nuclear organization and morphology of cholinergic neurons in the brain of the rock cavy (Kerodon rupestris) (Wied, 1820)","Resende NR, Soares Filho PL, Peixoto PPA, Silva AM, Silva SF, Soares JG, do Nascimento ES Jr, Cavalcante JC, Cavalcante JS, Costa MSMO.","J Chem Neuroanat. 2018 Dec;94:63-74. doi: 10.1016/j.jchemneu.2018.09.001. Epub 2018 Oct 5.","Resende NR","J Chem Neuroanat","2018","2018/10/08","","","10.1016/j.jchemneu.2018.09.001"
"30157614","Cocaine- and Amphetamine-Regulated Transcript (CART) Peptide Plays Critical Role in Psychostimulant-Induced Depression","Meng Q, Kim HC, Oh S, Lee YM, Hu Z, Oh KW.","Biomol Ther (Seoul). 2018 Sep 1;26(5):425-431. doi: 10.4062/biomolther.2018.141.","Meng Q","Biomol Ther (Seoul)","2018","2018/08/31","PMC6131014","","10.4062/biomolther.2018.141"
"30083453","Anxiolytic and anti-stress effects of acute administration of acetyl-L-carnitine in zebrafish","Pancotto L, Mocelin R, Marcon M, Herrmann AP, Piato A.","PeerJ. 2018 Jul 31;6:e5309. doi: 10.7717/peerj.5309. eCollection 2018.","Pancotto L","PeerJ","2018","2018/08/08","PMC6074796","","10.7717/peerj.5309"
"29940162","Biomarkers of agitation and aggression in Alzheimer's disease: A systematic review","Ruthirakuhan M, Lanctôt KL, Di Scipio M, Ahmed M, Herrmann N.","Alzheimers Dement. 2018 Oct;14(10):1344-1376. doi: 10.1016/j.jalz.2018.04.013. Epub 2018 Jun 23.","Ruthirakuhan M","Alzheimers Dement","2018","2018/06/26","","","10.1016/j.jalz.2018.04.013"
"29907830","Substance P modulates bone remodeling properties of murine osteoblasts and osteoclasts","Niedermair T, Schirner S, Seebröker R, Straub RH, Grässel S.","Sci Rep. 2018 Jun 15;8(1):9199. doi: 10.1038/s41598-018-27432-y.","Niedermair T","Sci Rep","2018","2018/06/17","PMC6003941","","10.1038/s41598-018-27432-y"
"29887572","[Astrocyte-neuron lactate shuttle, the major effector of astrocytic PACAP signaling for CNS functions]","Kambe Y, Kurihara T, Miyata A.","Nihon Yakurigaku Zasshi. 2018;151(6):239-243. doi: 10.1254/fpj.151.239.","Kambe Y","Nihon Yakurigaku Zasshi","2018","2018/06/12","","","10.1254/fpj.151.239"
"29802218","Coenzyme A, protein CoAlation and redox regulation in mammalian cells","Gout I.","Biochem Soc Trans. 2018 Jun 19;46(3):721-728. doi: 10.1042/BST20170506. Epub 2018 May 25.","Gout I","Biochem Soc Trans","2018","2018/05/27","PMC6008590","","10.1042/BST20170506"
"29555426","The Involvement of PPARs in the Selective Regulation of Brain CYP2D by Growth Hormone","Zhang F, Li J, Na S, Wu J, Yang Z, Xie X, Wan Y, Li K, Yue J.","Neuroscience. 2018 May 21;379:115-125. doi: 10.1016/j.neuroscience.2018.03.009. Epub 2018 Mar 16.","Zhang F","Neuroscience","2018","2018/03/21","","","10.1016/j.neuroscience.2018.03.009"
"29524596","The neurochemistry of agitation in Alzheimer's disease: a systematic review","Liu KY, Stringer AE, Reeves SJ, Howard RJ.","Ageing Res Rev. 2018 May;43:99-107. doi: 10.1016/j.arr.2018.03.003. Epub 2018 Mar 7.","Liu KY","Ageing Res Rev","2018","2018/03/11","","","10.1016/j.arr.2018.03.003"
"29483351","Functionality versus dimensionality in psychological taxonomies, and a puzzle of emotional valence","Trofimova I.","Philos Trans R Soc Lond B Biol Sci. 2018 Apr 19;373(1744):20170167. doi: 10.1098/rstb.2017.0167.","Trofimova I","Philos Trans R Soc Lond B Biol Sci","2018","2018/02/28","PMC5832691","","10.1098/rstb.2017.0167"
