PMID,Title,Authors,Citation,First Author,Journal/Book,PublicationYear,Create Date,PMCID,NIHMS ID,DOI
"31603834","[Early diagnosis of phenylketonuria. Physiopathology of the neuronal damage and therapeutic options]","Campistol Plana J.","Medicina (B Aires). 2019;79 Suppl 3:2-5.","Campistol Plana J","Medicina (B Aires)","2019","2019/10/12","","",""
"31556366","Mitochondrial calcium uniporter as a potential therapeutic strategy for Alzheimer's disease","Venugopal A, Iyer M, Balasubramanian V, Vellingiri B.","Acta Neuropsychiatr. 2020 Apr;32(2):65-71. doi: 10.1017/neu.2019.39. Epub 2019 Dec 26.","Venugopal A","Acta Neuropsychiatr","2020","2019/09/27","","","10.1017/neu.2019.39"
"31539479","G Protein-Coupled Receptor Pharmacology at the Single-Molecule Level","Calebiro D, Grimes J.","Annu Rev Pharmacol Toxicol. 2020 Jan 6;60:73-87. doi: 10.1146/annurev-pharmtox-010919-023348. Epub 2019 Sep 20.","Calebiro D","Annu Rev Pharmacol Toxicol","2020","2019/09/21","","","10.1146/annurev-pharmtox-010919-023348"
"31533339","Physical Activity and Brain Health","Di Liegro CM, Schiera G, Proia P, Di Liegro I.","Genes (Basel). 2019 Sep 17;10(9):720. doi: 10.3390/genes10090720.","Di Liegro CM","Genes (Basel)","2019","2019/09/20","PMC6770965","","10.3390/genes10090720"
"31335333","Eating disorder animal model","Treasure J, Eid L.","Curr Opin Psychiatry. 2019 Nov;32(6):471-477. doi: 10.1097/YCO.0000000000000550.","Treasure J","Curr Opin Psychiatry","2019","2019/07/24","","","10.1097/YCO.0000000000000550"
"31065340","Mutagenesis computer experiments in pentameric ligand-gated ion channels: the role of simulation tools with different resolution","Crnjar A, Comitani F, Melis C, Molteni C.","Interface Focus. 2019 Jun 6;9(3):20180067. doi: 10.1098/rsfs.2018.0067. Epub 2019 Apr 19.","Crnjar A","Interface Focus","2019","2019/05/09","PMC6501341","","10.1098/rsfs.2018.0067"
"30939232","The Use of Intracerebral Microdialysis to Elucidate Environmentally Induced Neurotoxic Mechanisms","Lasley SM.","Curr Protoc Toxicol. 2019 Jun;80(1):e72. doi: 10.1002/cptx.72. Epub 2019 Apr 2.","Lasley SM","Curr Protoc Toxicol","2019","2019/04/03","PMC6615941","NIHMS1021437","10.1002/cptx.72"
"30796007","Overview of the cholinergic contribution to gait, balance and falls in Parkinson's disease","Morris R, Martini DN, Madhyastha T, Kelly VE, Grabowski TJ, Nutt J, Horak F.","Parkinsonism Relat Disord. 2019 Jun;63:20-30. doi: 10.1016/j.parkreldis.2019.02.017. Epub 2019 Feb 14.","Morris R","Parkinsonism Relat Disord","2019","2019/02/24","PMC6682416","NIHMS1024202","10.1016/j.parkreldis.2019.02.017"
"30709851","Serotonin inhibits axonal regeneration of identifiable descending neurons after a complete spinal cord injury in lampreys","Sobrido-Cameán D, Robledo D, Sánchez L, Rodicio MC, Barreiro-Iglesias A.","Dis Model Mech. 2019 Feb 20;12(2):dmm037085. doi: 10.1242/dmm.037085.","Sobrido-Cameán D","Dis Model Mech","2019","2019/02/03","PMC6398502","","10.1242/dmm.037085"
"30654231","STXBP1 encephalopathy is associated with awake bruxism","Rezazadeh A, Uddin M, Snead OC 3rd, Lira V, Silberberg A, Weiss S, Donner EJ, Zak M, Bradbury L, Scherer SW, Fasano A, Andrade DM.","Epilepsy Behav. 2019 Mar;92:121-124. doi: 10.1016/j.yebeh.2018.12.018. Epub 2019 Jan 14.","Rezazadeh A","Epilepsy Behav","2019","2019/01/18","","","10.1016/j.yebeh.2018.12.018"
"30648559","Roles of aging in sleep","Zhong HH, Yu B, Luo D, Yang LY, Zhang J, Jiang SS, Hu SJ, Luo YY, Yang MW, Hong FF, Yang SL.","Neurosci Biobehav Rev. 2019 Mar;98:177-184. doi: 10.1016/j.neubiorev.2019.01.013. Epub 2019 Jan 12.","Zhong HH","Neurosci Biobehav Rev","2019","2019/01/17","","","10.1016/j.neubiorev.2019.01.013"
"30596298","Mirtazapine for chronic breathlessness? A review of mechanistic insights and therapeutic potential","Lovell N, Wilcock A, Bajwah S, Etkind SN, Jolley CJ, Maddocks M, Higginson IJ.","Expert Rev Respir Med. 2019 Feb;13(2):173-180. doi: 10.1080/17476348.2019.1563486. Epub 2018 Dec 30.","Lovell N","Expert Rev Respir Med","2019","2019/01/01","","","10.1080/17476348.2019.1563486"
"30565508","Brain Glucose Metabolism: Integration of Energetics with Function","Dienel GA.","Physiol Rev. 2019 Jan 1;99(1):949-1045. doi: 10.1152/physrev.00062.2017.","Dienel GA","Physiol Rev","2019","2018/12/20","","","10.1152/physrev.00062.2017"
"30474530","Bone Manifestation of Faulty Perinatal Hormonal Imprinting: A Review","Csaba G.","Curr Pediatr Rev. 2019;15(1):4-9. doi: 10.2174/1573396315666181126110110.","Csaba G","Curr Pediatr Rev","2019","2018/11/27","","","10.2174/1573396315666181126110110"
"30222192","Optical probing of acetylcholine receptors on neurons in the medial habenula with a novel caged nicotine drug analogue","Passlick S, Thapaliya ER, Chen Z, Richers MT, Ellis-Davies GCR.","J Physiol. 2018 Nov;596(22):5307-5318. doi: 10.1113/JP276615. Epub 2018 Oct 25.","Passlick S","J Physiol","2018","2018/09/18","PMC6235938","","10.1113/JP276615"
"30217533","Platelets mediate protective neuroinflammation and promote neuronal plasticity at the site of neuronal injury","Dukhinova M, Kuznetsova I, Kopeikina E, Veniaminova E, Yung AWY, Veremeyko T, Levchuk K, Barteneva NS, Wing-Ho KK, Yung WH, Liu JYH, Rudd J, Yau SSY, Anthony DC, Strekalova T, Ponomarev ED.","Brain Behav Immun. 2018 Nov;74:7-27. doi: 10.1016/j.bbi.2018.09.009. Epub 2018 Sep 11.","Dukhinova M","Brain Behav Immun","2018","2018/09/16","","","10.1016/j.bbi.2018.09.009"
"30208310","Gamma-Aminobutyric Acid Signaling in Brown Adipose Tissue Promotes Systemic Metabolic Derangement in Obesity","Ikegami R, Shimizu I, Sato T, Yoshida Y, Hayashi Y, Suda M, Katsuumi G, Li J, Wakasugi T, Minokoshi Y, Okamoto S, Hinoi E, Nielsen S, Jespersen NZ, Scheele C, Soga T, Minamino T.","Cell Rep. 2018 Sep 11;24(11):2827-2837.e5. doi: 10.1016/j.celrep.2018.08.024.","Ikegami R","Cell Rep","2018","2018/09/13","","","10.1016/j.celrep.2018.08.024"
"30075053","Evolution of dispersal syndrome and its corresponding metabolomic changes","Tung S, Mishra A, Gogna N, Aamir Sadiq M, Shreenidhi PM, Shree Sruti VR, Dorai K, Dey S.","Evolution. 2018 Sep;72(9):1890-1903. doi: 10.1111/evo.13560. Epub 2018 Aug 3.","Tung S","Evolution","2018","2018/08/04","","","10.1111/evo.13560"
"29899667","Physiological and Functional Basis of Dopamine Receptors and Their Role in Neurogenesis: Possible Implication for Parkinson's disease","Mishra A, Singh S, Shukla S.","J Exp Neurosci. 2018 May 31;12:1179069518779829. doi: 10.1177/1179069518779829. eCollection 2018.","Mishra A","J Exp Neurosci","2018","2018/06/15","PMC5985548","","10.1177/1179069518779829"
"29853837","Roles of Gasotransmitters in Synaptic Plasticity and Neuropsychiatric Conditions","Shefa U, Kim D, Kim MS, Jeong NY, Jung J.","Neural Plast. 2018 May 6;2018:1824713. doi: 10.1155/2018/1824713. eCollection 2018.","Shefa U","Neural Plast","2018","2018/06/02","PMC5960547","","10.1155/2018/1824713"
"29767741","Gateway reflex: neural activation-mediated immune cell gateways in the central nervous system","Kamimura D, Ohki T, Arima Y, Murakami M.","Int Immunol. 2018 Jun 26;30(7):281-289. doi: 10.1093/intimm/dxy034.","Kamimura D","Int Immunol","2018","2018/05/17","","","10.1093/intimm/dxy034"
"29753725","Ca(2+) signaling and Src-kinases-controlled cellular functions","Anguita E, Villalobo A.","Arch Biochem Biophys. 2018 Jul 15;650:59-74. doi: 10.1016/j.abb.2018.05.005. Epub 2018 May 16.","Anguita E","Arch Biochem Biophys","2018","2018/05/14","","","10.1016/j.abb.2018.05.005"
"29725875","Obesity and Migraine in Childhood","Eidlitz Markus T, Toldo I.","Curr Pain Headache Rep. 2018 May 3;22(6):42. doi: 10.1007/s11916-018-0696-2.","Eidlitz Markus T","Curr Pain Headache Rep","2018","2018/05/05","","","10.1007/s11916-018-0696-2"
"29694829","Mitochondrial cAMP-PKA signaling: What do we really know?","Ould Amer Y, Hebert-Chatelain E.","Biochim Biophys Acta Bioenerg. 2018 Sep;1859(9):868-877. doi: 10.1016/j.bbabio.2018.04.005. Epub 2018 Apr 23.","Ould Amer Y","Biochim Biophys Acta Bioenerg","2018","2018/04/26","","","10.1016/j.bbabio.2018.04.005"
"29637850","NAChR α4β2 Subtype and their Relation with Nicotine Addiction, Cognition, Depression and Hyperactivity Disorder","Laikowski MM, Reisdorfer F, Moura S.","Curr Med Chem. 2019;26(20):3792-3811. doi: 10.2174/0929867325666180410105135.","Laikowski MM","Curr Med Chem","2019","2018/04/12","","","10.2174/0929867325666180410105135"
"29502301","Kaleido: Visualizing Big Brain Data with Automatic Color Assignment for Single-Neuron Images","Wang TY, Chen NY, He GW, Wang GT, Shih CT, Chiang AS.","Neuroinformatics. 2018 Apr;16(2):207-215. doi: 10.1007/s12021-018-9363-3.","Wang TY","Neuroinformatics","2018","2018/03/05","","","10.1007/s12021-018-9363-3"
"29299922","Stabilization of Human Tyrosine Hydroxylase in Maltodextrin Nanoparticles for Delivery to Neuronal Cells and Tissue","Bezem MT, Johannessen FG, Jung-Kc K, Gundersen ET, Jorge-Finnigan A, Ying M, Betbeder D, Herfindal L, Martinez A.","Bioconjug Chem. 2018 Feb 21;29(2):493-502. doi: 10.1021/acs.bioconjchem.7b00807. Epub 2018 Jan 31.","Bezem MT","Bioconjug Chem","2018","2018/01/05","","","10.1021/acs.bioconjchem.7b00807"
"29226666","Fluorogenic Detection of Monoamine Neurotransmitters in Live Cells","Bera K, Das AK, Rakshit A, Sarkar B, Rawat A, Maity BK, Maiti S.","ACS Chem Neurosci. 2018 Mar 21;9(3):469-474. doi: 10.1021/acschemneuro.7b00391. Epub 2017 Dec 26.","Bera K","ACS Chem Neurosci","2018","2017/12/12","","","10.1021/acschemneuro.7b00391"
"29135273","[Neuroscience of mental flexibility]","Janka Z.","Orv Hetil. 2017 Nov;158(45):1771-1786. doi: 10.1556/650.2017.30906.","Janka Z","Orv Hetil","2017","2017/11/15","","","10.1556/650.2017.30906"
"29108800","Nano- and neurotoxicology: An emerging discipline","Bencsik A, Lestaevel P, Guseva Canu I.","Prog Neurobiol. 2018 Jan;160:45-63. doi: 10.1016/j.pneurobio.2017.10.003. Epub 2017 Nov 3.","Bencsik A","Prog Neurobiol","2018","2017/11/08","","","10.1016/j.pneurobio.2017.10.003"
"29066856","Modelling acrylamide acute neurotoxicity in zebrafish larvae","Prats E, Gómez-Canela C, Ben-Lulu S, Ziv T, Padrós F, Tornero D, Garcia-Reyero N, Tauler R, Admon A, Raldúa D.","Sci Rep. 2017 Oct 24;7(1):13952. doi: 10.1038/s41598-017-14460-3.","Prats E","Sci Rep","2017","2017/10/26","PMC5655329","","10.1038/s41598-017-14460-3"
"29057666","Granisetron: a review of pharmacokinetics and clinical experience in chemotherapy induced - nausea and vomiting","Spartinou A, Nyktari V, Papaioannou A.","Expert Opin Drug Metab Toxicol. 2017 Dec;13(12):1289-1297. doi: 10.1080/17425255.2017.1396317. Epub 2017 Oct 27.","Spartinou A","Expert Opin Drug Metab Toxicol","2017","2017/10/24","","","10.1080/17425255.2017.1396317"
"28987282","Antidepressants promote formation of heterocomplexes of dopamine D2 and somatostatin subtype 5 receptors in the mouse striatum","Szafran-Pilch K, Faron-Górecka A, Kolasa M, Żurawek D, Szlachta M, Solich J, Kuśmider M, Dziedzicka-Wasylewska M.","Brain Res Bull. 2017 Oct;135:92-97. doi: 10.1016/j.brainresbull.2017.10.003. Epub 2017 Oct 5.","Szafran-Pilch K","Brain Res Bull","2017","2017/10/09","","","10.1016/j.brainresbull.2017.10.003"
"28921125","Exogenous Cannabinoid Efficacy: Merely a Pharmacokinetic Interaction?","Martin JH, Schneider J, Lucas CJ, Galettis P.","Clin Pharmacokinet. 2018 May;57(5):539-545. doi: 10.1007/s40262-017-0599-0.","Martin JH","Clin Pharmacokinet","2018","2017/09/19","","","10.1007/s40262-017-0599-0"
"28904447","Levodopa-induced Dyskinesia: Clinical Features, Pathophysiology, and Medical Management","Pandey S, Srivanitchapoom P.","Ann Indian Acad Neurol. 2017 Jul-Sep;20(3):190-198. doi: 10.4103/aian.AIAN_239_17.","Pandey S","Ann Indian Acad Neurol","2017","2017/09/15","PMC5586110","","10.4103/aian.AIAN_239_17"
"28803128","Tetrahydrobiopterin in antenatal brain hypoxia-ischemia-induced motor impairments and cerebral palsy","Vasquez-Vivar J, Shi Z, Luo K, Thirugnanam K, Tan S.","Redox Biol. 2017 Oct;13:594-599. doi: 10.1016/j.redox.2017.08.002. Epub 2017 Aug 3.","Vasquez-Vivar J","Redox Biol","2017","2017/08/14","PMC5554922","","10.1016/j.redox.2017.08.002"
"28802933","Cognition in Parkinson's Disease","O'Callaghan C, Lewis SJG.","Int Rev Neurobiol. 2017;133:557-583. doi: 10.1016/bs.irn.2017.05.002. Epub 2017 Jun 16.","O'Callaghan C","Int Rev Neurobiol","2017","2017/08/14","","","10.1016/bs.irn.2017.05.002"
"28596586","Storage of neural histamine and histaminergic neurotransmission is VMAT2 dependent in the zebrafish","Puttonen HAJ, Semenova S, Sundvik M, Panula P.","Sci Rep. 2017 Jun 8;7(1):3060. doi: 10.1038/s41598-017-02981-w.","Puttonen HAJ","Sci Rep","2017","2017/06/10","PMC5465064","","10.1038/s41598-017-02981-w"
"28589928","Dendro-dendritic cholinergic excitation controls dendritic spike initiation in retinal ganglion cells","Brombas A, Kalita-de Croft S, Cooper-Williams EJ, Williams SR.","Nat Commun. 2017 Jun 7;8:15683. doi: 10.1038/ncomms15683.","Brombas A","Nat Commun","2017","2017/06/08","PMC5477517","","10.1038/ncomms15683"
"28557996","The cell non-autonomous function of ATG-18 is essential for neuroendocrine regulation of Caenorhabditis elegans lifespan","Minnerly J, Zhang J, Parker T, Kaul T, Jia K.","PLoS Genet. 2017 May 30;13(5):e1006764. doi: 10.1371/journal.pgen.1006764. eCollection 2017 May.","Minnerly J","PLoS Genet","2017","2017/05/31","PMC5469504","","10.1371/journal.pgen.1006764"
"28380372","GPCR-Mediated Signaling of Metabolites","Husted AS, Trauelsen M, Rudenko O, Hjorth SA, Schwartz TW.","Cell Metab. 2017 Apr 4;25(4):777-796. doi: 10.1016/j.cmet.2017.03.008.","Husted AS","Cell Metab","2017","2017/04/06","","","10.1016/j.cmet.2017.03.008"
"28379355","Neuromodulation in Chemosensory Pathways","McIntyre JC, Thiebaud N, McGann JP, Komiyama T, Rothermel M.","Chem Senses. 2017 Jun 1;42(5):375-379. doi: 10.1093/chemse/bjx014.","McIntyre JC","Chem Senses","2017","2017/04/06","PMC5863563","","10.1093/chemse/bjx014"
"28321204","A Comprehensive View of the β-Arrestinome","Crépieux P, Poupon A, Langonné-Gallay N, Reiter E, Delgado J, Schaefer MH, Bourquard T, Serrano L, Kiel C.","Front Endocrinol (Lausanne). 2017 Mar 6;8:32. doi: 10.3389/fendo.2017.00032. eCollection 2017.","Crépieux P","Front Endocrinol (Lausanne)","2017","2017/03/22","PMC5337525","","10.3389/fendo.2017.00032"
"28238072","Gill damage and neurotoxicity of ammonia nitrogen on the clam Ruditapes philippinarum","Cong M, Wu H, Yang H, Zhao J, Lv J.","Ecotoxicology. 2017 Apr;26(3):459-469. doi: 10.1007/s10646-017-1777-4. Epub 2017 Feb 25.","Cong M","Ecotoxicology","2017","2017/02/27","","","10.1007/s10646-017-1777-4"
"28237271","Evidence-based treatments for low sexual desire in women","Brotto LA.","Front Neuroendocrinol. 2017 Apr;45:11-17. doi: 10.1016/j.yfrne.2017.02.001. Epub 2017 Feb 22.","Brotto LA","Front Neuroendocrinol","2017","2017/02/27","","","10.1016/j.yfrne.2017.02.001"
"28179130","Mitochondrial function in Müller cells - Does it matter?","Toft-Kehler AK, Skytt DM, Svare A, Lefevere E, Van Hove I, Moons L, Waagepetersen HS, Kolko M.","Mitochondrion. 2017 Sep;36:43-51. doi: 10.1016/j.mito.2017.02.002. Epub 2017 Feb 5.","Toft-Kehler AK","Mitochondrion","2017","2017/02/10","","","10.1016/j.mito.2017.02.002"
"28143625","Potential benefits of phytochemicals against Alzheimer's disease","Wightman EL.","Proc Nutr Soc. 2017 May;76(2):106-112. doi: 10.1017/S0029665116002962. Epub 2017 Feb 1.","Wightman EL","Proc Nutr Soc","2017","2017/02/02","","","10.1017/S0029665116002962"
"28132831","Transient Opening of the Mitochondrial Permeability Transition Pore Induces Microdomain Calcium Transients in Astrocyte Processes","Agarwal A, Wu PH, Hughes EG, Fukaya M, Tischfield MA, Langseth AJ, Wirtz D, Bergles DE.","Neuron. 2017 Feb 8;93(3):587-605.e7. doi: 10.1016/j.neuron.2016.12.034. Epub 2017 Jan 26.","Agarwal A","Neuron","2017","2017/01/31","PMC5308886","NIHMS839722","10.1016/j.neuron.2016.12.034"
"28127962","Hitchhiker's Guide to Voltammetry: Acute and Chronic Electrodes for in Vivo Fast-Scan Cyclic Voltammetry","Rodeberg NT, Sandberg SG, Johnson JA, Phillips PE, Wightman RM.","ACS Chem Neurosci. 2017 Feb 15;8(2):221-234. doi: 10.1021/acschemneuro.6b00393. Epub 2017 Feb 9.","Rodeberg NT","ACS Chem Neurosci","2017","2017/01/28","PMC5783156","NIHMS934982","10.1021/acschemneuro.6b00393"
"28034791","1D-spectral editing and 2D multispectral in vivo(1)H-MRS and (1)H-MRSI - Methods and applications","Bogner W, Hangel G, Esmaeili M, Andronesi OC.","Anal Biochem. 2017 Jul 15;529:48-64. doi: 10.1016/j.ab.2016.12.020. Epub 2016 Dec 26.","Bogner W","Anal Biochem","2017","2016/12/31","","","10.1016/j.ab.2016.12.020"
"27762349","Hypericum perforatum as a cognitive enhancer in rodents: A meta-analysis","Ben-Eliezer D, Yechiam E.","Sci Rep. 2016 Oct 20;6:35700. doi: 10.1038/srep35700.","Ben-Eliezer D","Sci Rep","2016","2016/10/21","PMC5071825","","10.1038/srep35700"
"27521526","A mechanistic model of a PDGFRα(+) cell","Yeoh JW, Corrias A, Buist ML.","J Theor Biol. 2016 Nov 7;408:127-36. doi: 10.1016/j.jtbi.2016.08.004. Epub 2016 Aug 10.","Yeoh JW","J Theor Biol","2016","2016/08/14","","","10.1016/j.jtbi.2016.08.004"
"27488345","Alpha-7 Nicotinic Receptors in Nervous System Disorders: From Function to Therapeutic Perspectives","De Jaco A, Bernardini L, Rosati J, Tata AM.","Cent Nerv Syst Agents Med Chem. 2017;17(2):100-108. doi: 10.2174/1871524916666160729111446.","De Jaco A","Cent Nerv Syst Agents Med Chem","2017","2016/08/05","","","10.2174/1871524916666160729111446"
"27488225","Shifting blame: Buprenorphine prescribers, addiction treatment, and prescription monitoring in middle-class America","Mendoza S, Rivera-Cabrero AS, Hansen H.","Transcult Psychiatry. 2016 Aug;53(4):465-87. doi: 10.1177/1363461516660884. Epub 2016 Aug 3.","Mendoza S","Transcult Psychiatry","2016","2016/08/05","PMC5540139","NIHMS839281","10.1177/1363461516660884"
"27458335","A Simplified In vitro Experimental Model Encompasses the Essential Features of Sleep","Colombi I, Tinarelli F, Pasquale V, Tucci V, Chiappalone M.","Front Neurosci. 2016 Jul 7;10:315. doi: 10.3389/fnins.2016.00315. eCollection 2016.","Colombi I","Front Neurosci","2016","2016/07/27","PMC4935686","","10.3389/fnins.2016.00315"
"27440727","Imaging synaptic density in the living human brain","Finnema SJ, Nabulsi NB, Eid T, Detyniecki K, Lin SF, Chen MK, Dhaher R, Matuskey D, Baum E, Holden D, Spencer DD, Mercier J, Hannestad J, Huang Y, Carson RE.","Sci Transl Med. 2016 Jul 20;8(348):348ra96. doi: 10.1126/scitranslmed.aaf6667.","Finnema SJ","Sci Transl Med","2016","2016/07/22","","","10.1126/scitranslmed.aaf6667"
"27403908","[Evaluation of repetitive transcranial magnetic stimulation effectiveness in treatment of psychiatric and neurologic diseases]","Pastuszak Ż, Stępień A, Piusińska-Macoch R, Brodacki B, Tomczykiewicz K.","Pol Merkur Lekarski. 2016 Jun;40(240):388-92.","Pastuszak Ż","Pol Merkur Lekarski","2016","2016/07/13","","",""
"27375740","Chronic Exposure to Arsenic in Drinking Water Causes Alterations in Locomotor Activity and Decreases Striatal mRNA for the D2 Dopamine Receptor in CD1 Male Mice","Moreno Ávila CL, Limón-Pacheco JH, Giordano M, Rodríguez VM.","J Toxicol. 2016;2016:4763434. doi: 10.1155/2016/4763434. Epub 2016 Jun 8.","Moreno Ávila CL","J Toxicol","2016","2016/07/05","PMC4916309","","10.1155/2016/4763434"
"27140612","Dopamine pathway is highly diverged in primate species that differ markedly in social behavior","Bergey CM, Phillips-Conroy JE, Disotell TR, Jolly CJ.","Proc Natl Acad Sci U S A. 2016 May 31;113(22):6178-81. doi: 10.1073/pnas.1525530113. Epub 2016 May 2.","Bergey CM","Proc Natl Acad Sci U S A","2016","2016/05/04","PMC4896724","","10.1073/pnas.1525530113"
"27073048","Serotonergic perturbations in dystonia disorders-a systematic review","Smit M, Bartels AL, van Faassen M, Kuiper A, Niezen-Koning KE, Kema IP, Dierckx RA, de Koning TJ, Tijssen MA.","Neurosci Biobehav Rev. 2016 Jun;65:264-75. doi: 10.1016/j.neubiorev.2016.03.015. Epub 2016 Apr 9.","Smit M","Neurosci Biobehav Rev","2016","2016/04/14","","","10.1016/j.neubiorev.2016.03.015"
"27072693","Searching for Therapeutics Against Botulinum Neurotoxins: A True Challenge for Drug Discovery","Duplantier AJ, Kane CD, Bavari S.","Curr Top Med Chem. 2016;16(21):2330-49. doi: 10.2174/1568026616666160413135630.","Duplantier AJ","Curr Top Med Chem","2016","2016/04/14","","","10.2174/1568026616666160413135630"
"26938735","Mechanisms responsible for neuromuscular relaxation in the gastrointestinal tract","Gallego D, Mañé N, Gil V, Martínez-Cutillas M, Jiménez M.","Rev Esp Enferm Dig. 2016 Nov;108(11):721-731. doi: 10.17235/reed.2016.4058/2015.","Gallego D","Rev Esp Enferm Dig","2016","2016/03/04","","","10.17235/reed.2016.4058/2015"
"26915104","Glutamate and ATP at the Interface Between Signaling and Metabolism in Astroglia: Examples from Pathology","Parpura V, Fisher ES, Lechleiter JD, Schousboe A, Waagepetersen HS, Brunet S, Baltan S, Verkhratsky A.","Neurochem Res. 2017 Jan;42(1):19-34. doi: 10.1007/s11064-016-1848-6. Epub 2016 Feb 25.","Parpura V","Neurochem Res","2017","2016/02/26","","","10.1007/s11064-016-1848-6"
"26818867","Role of Nicotinic and Muscarinic Receptors on Synaptic Plasticity and Neurological Diseases","Fuenzalida M, Pérez MÁ, Arias HR.","Curr Pharm Des. 2016;22(14):2004-14. doi: 10.2174/1381612822666160127112021.","Fuenzalida M","Curr Pharm Des","2016","2016/01/29","","","10.2174/1381612822666160127112021"
"26500427","Evolution of flatworm central nervous systems: Insights from polyclads","Quiroga SY, Carolina Bonilla E, Marcela Bolaños D, Carbayo F, Litvaitis MK, Brown FD.","Genet Mol Biol. 2015 Jul-Sep;38(3):233-48. doi: 10.1590/S1415-475738320150013. Epub 2015 Aug 21.","Quiroga SY","Genet Mol Biol","2015","2015/10/27","PMC4612602","","10.1590/S1415-475738320150013"
"26388749","Roles of octopamine and dopamine in appetitive and aversive memory acquisition studied in olfactory conditioning of maxillary palpi extension response in crickets","Matsumoto Y, Matsumoto CS, Wakuda R, Ichihara S, Mizunami M.","Front Behav Neurosci. 2015 Sep 1;9:230. doi: 10.3389/fnbeh.2015.00230. eCollection 2015.","Matsumoto Y","Front Behav Neurosci","2015","2015/09/22","PMC4555048","","10.3389/fnbeh.2015.00230"
"26301866","Dopaminergic and cholinergic learning mechanisms in nicotine addiction","Subramaniyan M, Dani JA.","Ann N Y Acad Sci. 2015 Sep;1349(1):46-63. doi: 10.1111/nyas.12871. Epub 2015 Aug 24.","Subramaniyan M","Ann N Y Acad Sci","2015","2015/08/25","PMC4564314","NIHMS710790","10.1111/nyas.12871"
"26296592","Neuroanatomical and neurochemical basis of parenting: Dynamic coordination of motivational, affective and cognitive processes","Pereira M, Ferreira A.","Horm Behav. 2016 Jan;77:72-85. doi: 10.1016/j.yhbeh.2015.08.005. Epub 2015 Aug 18.","Pereira M","Horm Behav","2016","2015/08/23","","","10.1016/j.yhbeh.2015.08.005"
"26091526","Revealing Monoamine Oxidase B Catalytic Mechanisms by Means of the Quantum Chemical Cluster Approach","Zapata-Torres G, Fierro A, Barriga-González G, Salgado JC, Celis-Barros C.","J Chem Inf Model. 2015 Jul 27;55(7):1349-60. doi: 10.1021/acs.jcim.5b00140. Epub 2015 Jul 1.","Zapata-Torres G","J Chem Inf Model","2015","2015/06/20","","","10.1021/acs.jcim.5b00140"
"25931510","Adenylyl cyclases 5 and 6 underlie PIP3-dependent regulation","Reddy GR, Subramanian H, Birk A, Milde M, Nikolaev VO, Bünemann M.","FASEB J. 2015 Aug;29(8):3458-71. doi: 10.1096/fj.14-268466. Epub 2015 Apr 30.","Reddy GR","FASEB J","2015","2015/05/02","","","10.1096/fj.14-268466"
"25904081","Parkinson's disease","Kalia LV, Lang AE.","Lancet. 2015 Aug 29;386(9996):896-912. doi: 10.1016/S0140-6736(14)61393-3. Epub 2015 Apr 19.","Kalia LV","Lancet","2015","2015/04/24","","","10.1016/S0140-6736(14)61393-3"
"25843689","Specific synaptopathies diversify brain responses and hearing disorders: you lose the gain from early life","Knipper M, Panford-Walsh R, Singer W, Rüttiger L, Zimmermann U.","Cell Tissue Res. 2015 Jul;361(1):77-93. doi: 10.1007/s00441-015-2168-x. Epub 2015 Apr 7.","Knipper M","Cell Tissue Res","2015","2015/04/07","PMC4487345","","10.1007/s00441-015-2168-x"
"25615623","VGLUT2 controls heat and punctuate hyperalgesia associated with nerve injury via TRPV1-Cre primary afferents","Rogoz K, Stjärne L, Kullander K, Lagerström MC.","PLoS One. 2015 Jan 23;10(1):e0116568. doi: 10.1371/journal.pone.0116568. eCollection 2015.","Rogoz K","PLoS One","2015","2015/01/24","PMC4304805","","10.1371/journal.pone.0116568"
"25523105","The subpopulation of microglia expressing functional muscarinic acetylcholine receptors expands in stroke and Alzheimer's disease","Pannell M, Meier MA, Szulzewsky F, Matyash V, Endres M, Kronenberg G, Prinz V, Waiczies S, Wolf SA, Kettenmann H.","Brain Struct Funct. 2016 Mar;221(2):1157-72. doi: 10.1007/s00429-014-0962-y. Epub 2014 Dec 19.","Pannell M","Brain Struct Funct","2016","2014/12/20","","","10.1007/s00429-014-0962-y"
"25429371","Relative quantification of amine-containing metabolites using isobaric N,N-dimethyl leucine (DiLeu) reagents via LC-ESI-MS/MS and CE-ESI-MS/MS","Hao L, Zhong X, Greer T, Ye H, Li L.","Analyst. 2015 Jan 21;140(2):467-75. doi: 10.1039/c4an01582g.","Hao L","Analyst","2015","2014/11/28","PMC4286417","NIHMS645467","10.1039/c4an01582g"
"25369979","Interaction between the human cytomegalovirus‑encoded UL142 and cellular Snapin proteins","Liu C, Qi Y, Ma Y, He R, Sun Z, Huang Y, Ji Y, Ruan Q.","Mol Med Rep. 2015 Feb;11(2):1069-72. doi: 10.3892/mmr.2014.2829. Epub 2014 Oct 31.","Liu C","Mol Med Rep","2015","2014/11/06","","","10.3892/mmr.2014.2829"
"30781823","Impact of Gut Dysbiosis on Neurohormonal Pathways in Chronic Kidney Disease","Jazani NH, Savoj J, Lustgarten M, Lau WL, Vaziri ND.","Diseases. 2019 Feb 13;7(1):21. doi: 10.3390/diseases7010021.","Jazani NH","Diseases","2019","2019/02/21","PMC6473882","","10.3390/diseases7010021"
