PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30974737","Design, Synthesis, and Evaluation of Monoamine Oxidase A Inhibitors⁻Indocyanine Dyes Conjugates as Targeted Antitumor Agents","Yang XG, Mou YH, Wang YJ, Wang J, Li YY, Kong RH, Ding M, Wang D, Guo C.","Molecules. 2019 Apr 10;24(7):1400. doi: 10.3390/molecules24071400.","Yang XG","Molecules","2019","2019/04/13","PMC6480602","","10.3390/molecules24071400"
"30929742","Mutations in the Neuronal Vesicular SNARE VAMP2 Affect Synaptic Membrane Fusion and Impair Human Neurodevelopment","Salpietro V, Malintan NT, Llano-Rivas I, Spaeth CG, Efthymiou S, Striano P, Vandrovcova J, Cutrupi MC, Chimenz R, David E, Di Rosa G, Marce-Grau A, Raspall-Chaure M, Martin-Hernandez E, Zara F, Minetti C; Deciphering Developmental Disorders Study; SYNAPS Study Group, Bello OD, De Zorzi R, Fortuna S, Dauber A, Alkhawaja M, Sultan T, Mankad K, Vitobello A, Thomas Q, Mau-Them FT, Faivre L, Martinez-Azorin F, Prada CE, Macaya A, Kullmann DM, Rothman JE, Krishnakumar SS, Houlden H.","Am J Hum Genet. 2019 Apr 4;104(4):721-730. doi: 10.1016/j.ajhg.2019.02.016. Epub 2019 Mar 28.","Salpietro V","Am J Hum Genet","2019","2019/04/02","PMC6451933","","10.1016/j.ajhg.2019.02.016"
"30456877","Interactions between monoamine oxidase A rs1137070 and smoking on brain structure and function in male smokers","Shen Z, Huang P, Wang C, Qian W, Luo X, Gu Q, Chen H, Wang H, Yang Y, Zhang M.","Eur J Neurosci. 2019 Aug;50(3):2201-2210. doi: 10.1111/ejn.14282. Epub 2018 Dec 11.","Shen Z","Eur J Neurosci","2019","2018/11/21","","","10.1111/ejn.14282"
"30446994","Neuromuscular organization of the Ctenophore Pleurobrachia bachei","Norekian TP, Moroz LL.","J Comp Neurol. 2019 Feb 1;527(2):406-436. doi: 10.1002/cne.24546. Epub 2018 Nov 17.","Norekian TP","J Comp Neurol","2019","2018/11/18","","","10.1002/cne.24546"
"30347267","PRRT2 deficiency induces paroxysmal kinesigenic dyskinesia by influencing synaptic function in the primary motor cortex of rats","Mo J, Wang B, Zhu X, Wu X, Liu Y.","Neurobiol Dis. 2019 Jan;121:274-285. doi: 10.1016/j.nbd.2018.10.011. Epub 2018 Oct 19.","Mo J","Neurobiol Dis","2019","2018/10/23","","","10.1016/j.nbd.2018.10.011"
"30322809","Luminescence control of Stomiidae photophores","Mallefet J, Duchatelet L, Hermans C, Baguet F.","Acta Histochem. 2019 Jan;121(1):7-15. doi: 10.1016/j.acthis.2018.10.001. Epub 2018 Oct 12.","Mallefet J","Acta Histochem","2019","2018/10/17","","","10.1016/j.acthis.2018.10.001"
"30302511","Acute and long-lasting effects of oxytocin in cortico-limbic circuits: consequences for fear recall and extinction","Triana-Del Río R, van den Burg E, Stoop R, Hegoburu C.","Psychopharmacology (Berl). 2019 Jan;236(1):339-354. doi: 10.1007/s00213-018-5030-5. Epub 2018 Oct 9.","Triana-Del Río R","Psychopharmacology (Berl)","2019","2018/10/11","","","10.1007/s00213-018-5030-5"
"30101703","Phytoconstituents and their Possible Mechanistic Profile for Alzheimer's Disease - A Literature Review","Basavan D, Chalichem NSS, Kumar MKS.","Curr Drug Targets. 2019;20(3):263-291. doi: 10.2174/1389450119666180813095637.","Basavan D","Curr Drug Targets","2019","2018/08/14","","","10.2174/1389450119666180813095637"
"30806347","Review: Microbial endocrinology: intersection of microbiology and neurobiology matters to swine health from infection to behavior","Lyte JM, Lyte M.","Animal. 2019 Nov;13(11):2689-2698. doi: 10.1017/S1751731119000284. Epub 2019 Feb 26.","Lyte JM","Animal","2019","2019/02/27","","","10.1017/S1751731119000284"
"31891752","Effects of in utero exposure to lanthanum on neurological behavior in rat offspring","Xiao X, Yong L, Liu D, Yang H, Liang C, Jia X, Liu Z, Song Y.","Neurotoxicol Teratol. 2020 Jan-Feb;77:106854. doi: 10.1016/j.ntt.2019.106854. Epub 2019 Dec 28.","Xiao X","Neurotoxicol Teratol","2020","2020/01/01","","","10.1016/j.ntt.2019.106854"
"31842512","d-Amino Acids and Lactic Acid Bacteria","Kobayashi J.","Microorganisms. 2019 Dec 12;7(12):690. doi: 10.3390/microorganisms7120690.","Kobayashi J","Microorganisms","2019","2019/12/18","PMC6955911","","10.3390/microorganisms7120690"
"31812709","Potential mechanisms for phencyclidine/ketamine-induced brain structural alterations and behavioral consequences","Wang C, Inselman A, Liu S, Liu F.","Neurotoxicology. 2020 Jan;76:213-219. doi: 10.1016/j.neuro.2019.12.005. Epub 2019 Dec 5.","Wang C","Neurotoxicology","2020","2019/12/09","","","10.1016/j.neuro.2019.12.005"
"31800227","Enhancement of On-tissue Chemical Derivatization by Laser-Assisted Tissue Transfer for MALDI MS Imaging","Guo S, Tang W, Hu Y, Chen Y, Gordon A, Li B, Li P.","Anal Chem. 2020 Jan 7;92(1):1431-1438. doi: 10.1021/acs.analchem.9b04618. Epub 2019 Dec 18.","Guo S","Anal Chem","2020","2019/12/05","","","10.1021/acs.analchem.9b04618"
"31706254","An immune gate of depression - Early neuroimmune development in the formation of the underlying depressive disorder","Kowalczyk M, Szemraj J, Bliźniewska K, Maes M, Berk M, Su KP, Gałecki P.","Pharmacol Rep. 2019 Dec;71(6):1299-1307. doi: 10.1016/j.pharep.2019.05.022. Epub 2019 May 28.","Kowalczyk M","Pharmacol Rep","2019","2019/11/10","","","10.1016/j.pharep.2019.05.022"
"31646651","Progress in regulatory peptide research","Zhang L, Eiden LE.","Ann N Y Acad Sci. 2019 Nov;1455(1):5-11. doi: 10.1111/nyas.14260. Epub 2019 Oct 23.","Zhang L","Ann N Y Acad Sci","2019","2019/10/25","","","10.1111/nyas.14260"
"31598125","Sensory and Affective Dimensions of Pain and Anxiety Like Behaviors Are Altered in an Animal Model of Pain Empathy","Nazeri M, Chamani G, Abareghi F, Mohammadi F, Talebizadeh MH, Zarei MR, Shabani M.","Iran J Psychiatry. 2019 Jul;14(3):221-226.","Nazeri M","Iran J Psychiatry","2019","2019/10/11","PMC6778601","",""
"31568602","Adult neurogenesis in the mammalian dentate gyrus","Abbott LC, Nigussie F.","Anat Histol Embryol. 2020 Jan;49(1):3-16. doi: 10.1111/ahe.12496. Epub 2019 Sep 30.","Abbott LC","Anat Histol Embryol","2020","2019/10/01","","","10.1111/ahe.12496"
"31388745","Revisiting the physiology of nausea and vomiting-challenging the paradigm","Wickham RJ.","Support Care Cancer. 2020 Jan;28(1):13-21. doi: 10.1007/s00520-019-05012-8. Epub 2019 Aug 6.","Wickham RJ","Support Care Cancer","2020","2019/08/08","","","10.1007/s00520-019-05012-8"
"31377104","Neurochemical investigation of multiple locally induced seizures using microdialysis sampling: Epilepsy effects on glutamate release","Furness AM, Pal R, Michealis EK, Lunte CE, Lunte SM.","Brain Res. 2019 Nov 1;1722:146360. doi: 10.1016/j.brainres.2019.146360. Epub 2019 Aug 1.","Furness AM","Brain Res","2019","2019/08/05","","","10.1016/j.brainres.2019.146360"
"31371719","The effect of fluoxetine on astrocyte autophagy flux and injured mitochondria clearance in a mouse model of depression","Shu X, Sun Y, Sun X, Zhou Y, Bian Y, Shu Z, Ding J, Lu M, Hu G.","Cell Death Dis. 2019 Aug 2;10(8):577. doi: 10.1038/s41419-019-1813-9.","Shu X","Cell Death Dis","2019","2019/08/03","PMC6675792","","10.1038/s41419-019-1813-9"
"31278316","Effect of neurokinin-1-receptor blockage on fracture healing in rats","Hofman M, Rabenschlag F, Andruszkow H, Andruszkow J, Möckel D, Lammers T, Kolejewska A, Kobbe P, Greven J, Teuben MPJ, Poeze M, Hildebrand F.","Sci Rep. 2019 Jul 5;9(1):9744. doi: 10.1038/s41598-019-46278-6.","Hofman M","Sci Rep","2019","2019/07/07","PMC6611911","","10.1038/s41598-019-46278-6"
"31156398","Physiopathological Role of the Vesicular Nucleotide Transporter (VNUT) in the Central Nervous System: Relevance of the Vesicular Nucleotide Release as a Potential Therapeutic Target","Miras-Portugal MT, Menéndez-Méndez A, Gómez-Villafuertes R, Ortega F, Delicado EG, Pérez-Sen R, Gualix J.","Front Cell Neurosci. 2019 May 17;13:224. doi: 10.3389/fncel.2019.00224. eCollection 2019.","Miras-Portugal MT","Front Cell Neurosci","2019","2019/06/04","PMC6533569","","10.3389/fncel.2019.00224"
"31106520","Assessment of hormonal alterations in major depressive disorder: A clinical study","Asadikaram G, Khaleghi E, Sayadi A, Foulady S, Ghasemi MS, Abolhassani M, Garrusi B, Nematollahi MH.","Psych J. 2019 Dec;8(4):423-430. doi: 10.1002/pchj.290. Epub 2019 May 20.","Asadikaram G","Psych J","2019","2019/05/21","","","10.1002/pchj.290"
"31071089","Hypothalamic transcriptome analysis reveals the neuroendocrine mechanisms in controlling broodiness of Muscovy duck (Cairina moschata)","Ye P, Li M, Liao W, Ge K, Jin S, Zhang C, Chen X, Geng Z.","PLoS One. 2019 May 9;14(5):e0207050. doi: 10.1371/journal.pone.0207050. eCollection 2019.","Ye P","PLoS One","2019","2019/05/10","PMC6508920","","10.1371/journal.pone.0207050"
"30995441","Scorpion venom increases acetylcholine release by prolonging the duration of somatic nerve action potentials","O Collaço RC, Hyslop S, Dorce VAC, Antunes E, Rowan EG.","Neuropharmacology. 2019 Jul 15;153:41-52. doi: 10.1016/j.neuropharm.2019.04.013. Epub 2019 Apr 14.","O Collaço RC","Neuropharmacology","2019","2019/04/18","","","10.1016/j.neuropharm.2019.04.013"
"30969413","Optical Regulation of Class C GPCRs by Photoswitchable Orthogonal Remotely Tethered Ligands","Acosta-Ruiz A, Broichhagen J, Levitz J.","Methods Mol Biol. 2019;1947:103-136. doi: 10.1007/978-1-4939-9121-1_6.","Acosta-Ruiz A","Methods Mol Biol","2019","2019/04/11","PMC6538505","NIHMS1024141","10.1007/978-1-4939-9121-1_6"
"30956169","Postnatal N-acetylcysteine administration rescues impaired social behaviors and neurogenesis in Slc13a4 haploinsufficient mice","Zhang Z, Dawson PA, Piper M, Simmons DG.","EBioMedicine. 2019 May;43:435-446. doi: 10.1016/j.ebiom.2019.03.081. Epub 2019 Apr 5.","Zhang Z","EBioMedicine","2019","2019/04/09","PMC6557756","","10.1016/j.ebiom.2019.03.081"
"30955210","Neural stimulations regulate the infiltration of immune cells into the CNS","Kamimura D, Murakami M.","J Intern Med. 2019 Sep;286(3):259-267. doi: 10.1111/joim.12912. Epub 2019 Apr 24.","Kamimura D","J Intern Med","2019","2019/04/08","","","10.1111/joim.12912"
"30853107","Role of protein structure in variant annotation: structural insight of mutations causing 6-pyruvoyl-tetrahydropterin synthase deficiency","Muniz JRC, Szeto NW, Frise R, Lee WH, Wang XS, Thöny B, Himmelreich N, Blau N, Hsiao KJ, Liu TT, Gileadi O, Oppermann U, Von Delft F, Yue WW, Tang NL.","Pathology. 2019 Apr;51(3):274-280. doi: 10.1016/j.pathol.2018.11.011. Epub 2019 Mar 8.","Muniz JRC","Pathology","2019","2019/03/12","","","10.1016/j.pathol.2018.11.011"
"30849741","A novel insight into the underlying mechanism of Baihe Dihuang Tang improving the state of psychological suboptimal health subjects obtained from plasma metabolic profiles and network analysis","Tian JS, Meng Y, Wu YF, Zhao L, Xiang H, Jia JP, Qin XM.","J Pharm Biomed Anal. 2019 May 30;169:99-110. doi: 10.1016/j.jpba.2019.02.041. Epub 2019 Feb 26.","Tian JS","J Pharm Biomed Anal","2019","2019/03/09","","","10.1016/j.jpba.2019.02.041"
"30790667","SNAP-25 in Major Psychiatric Disorders: A Review","Najera K, Fagan BM, Thompson PM.","Neuroscience. 2019 Nov 10;420:79-85. doi: 10.1016/j.neuroscience.2019.02.008. Epub 2019 Feb 18.","Najera K","Neuroscience","2019","2019/02/22","","","10.1016/j.neuroscience.2019.02.008"
"30725179","Architecture of the nervous system in metacercariae of Diplostomum pseudospathaceum Niewiadomska, 1984 (Digenea)","Petrov AA, Podvyaznaya IM, Zaitseva OV.","Parasitol Res. 2019 Apr;118(4):1193-1203. doi: 10.1007/s00436-019-06231-y. Epub 2019 Feb 5.","Petrov AA","Parasitol Res","2019","2019/02/07","","","10.1007/s00436-019-06231-y"
"30696813","Altered gut metabolome contributes to depression-like behaviors in rats exposed to chronic unpredictable mild stress","Jianguo L, Xueyang J, Cui W, Changxin W, Xuemei Q.","Transl Psychiatry. 2019 Jan 29;9(1):40. doi: 10.1038/s41398-019-0391-z.","Jianguo L","Transl Psychiatry","2019","2019/01/31","PMC6351597","","10.1038/s41398-019-0391-z"
"30632995","Serotonin 2A receptors are a stress response system: implications for post-traumatic stress disorder","Murnane KS.","Behav Pharmacol. 2019 Apr;30(2 and 3-Spec Issue):151-162. doi: 10.1097/FBP.0000000000000459.","Murnane KS","Behav Pharmacol","2019","2019/01/12","PMC6422730","NIHMS1516629","10.1097/FBP.0000000000000459"
"30625531","Rapid and mild fabrication of protein membrane coated capillary based on supramolecular assemble for chiral separation in capillary electrochromatography","Sun Y, Li C, Niu X, Pan C, Zhang H, Wang W, Chen H, Chen X.","Talanta. 2019 Apr 1;195:190-196. doi: 10.1016/j.talanta.2018.11.035. Epub 2018 Nov 14.","Sun Y","Talanta","2019","2019/01/11","","","10.1016/j.talanta.2018.11.035"
"30600358","Potentiation of a neuronal nicotinic receptor via pseudo-agonist site","Mazzaferro S, Bermudez I, Sine SM.","Cell Mol Life Sci. 2019 Mar;76(6):1151-1167. doi: 10.1007/s00018-018-2993-7. Epub 2019 Jan 1.","Mazzaferro S","Cell Mol Life Sci","2019","2019/01/03","","","10.1007/s00018-018-2993-7"
"30501441","Neurologic conditions and disorders of uremic syndrome of chronic kidney disease: presentations, causes, and treatment strategies","Hamed SA.","Expert Rev Clin Pharmacol. 2019 Jan;12(1):61-90. doi: 10.1080/17512433.2019.1555468. Epub 2019 Jan 11.","Hamed SA","Expert Rev Clin Pharmacol","2019","2018/12/04","","","10.1080/17512433.2019.1555468"
"30201464","Inhibitory and excitatory mechanisms in the human cingulate-cortex support reinforcement learning: A functional Proton Magnetic Resonance Spectroscopy study","Bezalel V, Paz R, Tal A.","Neuroimage. 2019 Jan 1;184:25-35. doi: 10.1016/j.neuroimage.2018.09.016. Epub 2018 Sep 7.","Bezalel V","Neuroimage","2019","2018/09/12","","","10.1016/j.neuroimage.2018.09.016"
"29936690","The Gut Microbiome Alterations and Inflammation-Driven Pathogenesis of Alzheimer's Disease-a Critical Review","Sochocka M, Donskow-Łysoniewska K, Diniz BS, Kurpas D, Brzozowska E, Leszek J.","Mol Neurobiol. 2019 Mar;56(3):1841-1851. doi: 10.1007/s12035-018-1188-4. Epub 2018 Jun 23.","Sochocka M","Mol Neurobiol","2019","2018/06/25","PMC6394610","","10.1007/s12035-018-1188-4"
"29876878","Role of the Prefrontal Cortex in Pain Processing","Ong WY, Stohler CS, Herr DR.","Mol Neurobiol. 2019 Feb;56(2):1137-1166. doi: 10.1007/s12035-018-1130-9. Epub 2018 Jun 6.","Ong WY","Mol Neurobiol","2019","2018/06/08","PMC6400876","","10.1007/s12035-018-1130-9"
"29766293","NMDA receptor subunits change in the prefrontal cortex of pure-opioid and multi-drug abusers: a post-mortem study","Daneshparvar H, Sadat-Shirazi MS, Fekri M, Khalifeh S, Ziaie A, Esfahanizadeh N, Vousooghi N, Zarrindast MR.","Eur Arch Psychiatry Clin Neurosci. 2019 Apr;269(3):309-315. doi: 10.1007/s00406-018-0900-8. Epub 2018 May 16.","Daneshparvar H","Eur Arch Psychiatry Clin Neurosci","2019","2018/05/17","","","10.1007/s00406-018-0900-8"
"32477473","Protective Role of Apigenin Against Aβ 25-35 Toxicity Via Inhibition of Mitochondrial Cytochrome c Release","Nikbakht F, Khadem Y, Haghani S, Hoseininia H, Moein Sadat A, Heshemi P, Jamali N.","Basic Clin Neurosci. 2019 Nov-Dec;10(6):557-566. doi: 10.32598/BCN.9.10.385. Epub 2019 Nov 1.","Nikbakht F","Basic Clin Neurosci","2019","2020/06/02","PMC7253805","","10.32598/BCN.9.10.385"
"31776761","Sex-specific regulation of neuronal functions in Caenorhabditis elegans: the sex-determining protein TRA-1 represses goa-1/Gα((i/o))","Kutnyánszky V, Hargitai B, Hotzi B, Kosztelnik M, Ortutay C, Kovács T, Győry E, Bördén K, Princz A, Tavernarakis N, Vellai T.","Mol Genet Genomics. 2020 Mar;295(2):357-371. doi: 10.1007/s00438-019-01625-0. Epub 2019 Nov 27.","Kutnyánszky V","Mol Genet Genomics","2020","2019/11/29","","","10.1007/s00438-019-01625-0"
"31721892","Association of BDNF, HTR2A, TPH1, SLC6A4, and COMT polymorphisms with tDCS and escitalopram efficacy: ancillary analysis of a double-blind, placebo-controlled trial","Brunoni AR, Carracedo A, Amigo OM, Pellicer AL, Talib L, Carvalho AF, Lotufo PA, Benseñor IM, Gattaz W, Cappi C.","Braz J Psychiatry. 2020 Apr;42(2):128-135. doi: 10.1590/1516-4446-2019-0620. Epub 2019 Nov 11.","Brunoni AR","Braz J Psychiatry","2020","2019/11/14","PMC7115450","","10.1590/1516-4446-2019-0620"
"31721188","Histamine and histidine decarboxylase in the olfactory system and brain of the common cuttlefish Sepia officinalis (Linnaeus, 1758)","Scaros AT, Andouche A, Baratte S, Croll RP.","J Comp Neurol. 2020 May;528(7):1095-1112. doi: 10.1002/cne.24809. Epub 2019 Nov 24.","Scaros AT","J Comp Neurol","2020","2019/11/14","","","10.1002/cne.24809"
"31585677","The importance of pseudocapsule preservation during hysteroscopic myomectomy","Tinelli A, Favilli A, Lasmar RB, Mazzon I, Gerli S, Xue X, Malvasi A.","Eur J Obstet Gynecol Reprod Biol. 2019 Dec;243:179-184. doi: 10.1016/j.ejogrb.2019.09.008. Epub 2019 Sep 17.","Tinelli A","Eur J Obstet Gynecol Reprod Biol","2019","2019/10/06","","","10.1016/j.ejogrb.2019.09.008"
"31551115","Pain regulation by gut microbiota: molecular mechanisms and therapeutic potential","Guo R, Chen LH, Xing C, Liu T.","Br J Anaesth. 2019 Nov;123(5):637-654. doi: 10.1016/j.bja.2019.07.026. Epub 2019 Sep 21.","Guo R","Br J Anaesth","2019","2019/09/26","","","10.1016/j.bja.2019.07.026"
"31475314","Facile synthesis of boronic acid-functionalized magnetic nanoparticles for efficient dopamine extraction","Kook JK, Phung VD, Koh DY, Lee SW.","Nano Converg. 2019 Sep 2;6(1):30. doi: 10.1186/s40580-019-0200-7.","Kook JK","Nano Converg","2019","2019/09/03","PMC6717740","","10.1186/s40580-019-0200-7"
"31440782","Use of mTRAQ derivatization reagents on tissues for imaging neurotransmitters by MALDI imaging mass spectrometry: the triple spray method","Ito T, Hiramoto M.","Anal Bioanal Chem. 2019 Oct;411(26):6847-6856. doi: 10.1007/s00216-019-02052-1. Epub 2019 Aug 22.","Ito T","Anal Bioanal Chem","2019","2019/08/24","PMC6834748","","10.1007/s00216-019-02052-1"
"31260743","Major fundamental factors hindering immune system in defense against tumor cells: The link between insufficiency of innate immune responses, metabolism, and neurotransmitters with effector immune cells disability","Bahrambeigi S, Sanajou D, Shafiei-Irannejad V.","Immunol Lett. 2019 Aug;212:81-87. doi: 10.1016/j.imlet.2019.06.008. Epub 2019 Jun 28.","Bahrambeigi S","Immunol Lett","2019","2019/07/02","","","10.1016/j.imlet.2019.06.008"
"31187891","Transient Receptor Potential Channels and Endothelial Cell Calcium Signaling","Thakore P, Earley S.","Compr Physiol. 2019 Jun 12;9(3):1249-1277. doi: 10.1002/cphy.c180034.","Thakore P","Compr Physiol","2019","2019/06/13","PMC6724529","NIHMS1048373","10.1002/cphy.c180034"
"31043478","Low-Dose Maraviroc, an Antiretroviral Drug, Attenuates the Infiltration of T Cells into the Central Nervous System and Protects the Nigrostriatum in Hemiparkinsonian Monkeys","Mondal S, Rangasamy SB, Roy A, Dasarathy S, Kordower JH, Pahan K.","J Immunol. 2019 May 1:ji1800587. doi: 10.4049/jimmunol.1800587. Online ahead of print.","Mondal S","J Immunol","2019","2019/05/03","PMC6824976","NIHMS1526910","10.4049/jimmunol.1800587"
"30941100","Phosphodiesterases and cAMP Pathway in Pituitary Diseases","Bizzi MF, Bolger GB, Korbonits M, Ribeiro-Oliveira A Jr.","Front Endocrinol (Lausanne). 2019 Mar 19;10:141. doi: 10.3389/fendo.2019.00141. eCollection 2019.","Bizzi MF","Front Endocrinol (Lausanne)","2019","2019/04/04","PMC6433792","","10.3389/fendo.2019.00141"
"30723792","The Differences in Local Translatome across Distinct Neuron Types Is Mediated by Both Baseline Cellular Differences and Post-transcriptional Mechanisms","Ouwenga R, Lake AM, Aryal S, Lagunas T Jr, Dougherty JD.","eNeuro. 2019 Feb 4;5(6):ENEURO.0320-18.2018. doi: 10.1523/ENEURO.0320-18.2018. eCollection 2018 Nov-Dec.","Ouwenga R","eNeuro","2019","2019/02/07","PMC6361723","","10.1523/ENEURO.0320-18.2018"
"30687036","Dopamine and Serotonin Are Both Required for Mate-Copying in Drosophila melanogaster","Monier M, Nöbel S, Danchin E, Isabel G.","Front Behav Neurosci. 2019 Jan 9;12:334. doi: 10.3389/fnbeh.2018.00334. eCollection 2018.","Monier M","Front Behav Neurosci","2019","2019/01/29","PMC6333735","","10.3389/fnbeh.2018.00334"
"30641120","Cognitive and anxiety-like impairments accompanied by serotonergic ultrastructural and immunohistochemical alterations in early stages of parkinsonism","Leal PC, Bispo JMM, Lins LCRF, Souza MF, Gois AM, Moore C, Marchioro M, Ribeiro AM, Silva RH, Meshul CK, Santos JR.","Brain Res Bull. 2019 Mar;146:213-223. doi: 10.1016/j.brainresbull.2019.01.009. Epub 2019 Jan 11.","Leal PC","Brain Res Bull","2019","2019/01/15","","","10.1016/j.brainresbull.2019.01.009"
"30590180","Cell injury and receptor expression in the epileptic human amygdala","Jafarian M, Modarres Mousavi SM, Alipour F, Aligholi H, Noorbakhsh F, Ghadipasha M, Gharehdaghi J, Kellinghaus C, Kovac S, Khaleghi Ghadiri M, Meuth SG, Speckmann EJ, Stummer W, Gorji A.","Neurobiol Dis. 2019 Apr;124:416-427. doi: 10.1016/j.nbd.2018.12.017. Epub 2018 Dec 24.","Jafarian M","Neurobiol Dis","2019","2018/12/28","","","10.1016/j.nbd.2018.12.017"
"30545938","Allosteres to regulate neurotransmitter sulfonation","Darrah K, Wang T, Cook I, Cacace M, Deiters A, Leyh TS.","J Biol Chem. 2019 Feb 15;294(7):2293-2301. doi: 10.1074/jbc.RA118.006511. Epub 2018 Dec 13.","Darrah K","J Biol Chem","2019","2018/12/15","PMC6378965","","10.1074/jbc.RA118.006511"
"30423516","Antagonism of adenosinergic system decrease SWD occurrence via an increment in thalamic NFkB and IL-6 in absence epilepsy","Dede F, Karadenizli S, Ozsoy OD, Eraldemir FC, Sahin D, Ates N.","J Neuroimmunol. 2019 Jan 15;326:1-8. doi: 10.1016/j.jneuroim.2018.11.004. Epub 2018 Nov 7.","Dede F","J Neuroimmunol","2019","2018/11/14","","","10.1016/j.jneuroim.2018.11.004"
"30357885","Mechanisms that drive bone pain across the lifespan","Mantyh PW.","Br J Clin Pharmacol. 2019 Jun;85(6):1103-1113. doi: 10.1111/bcp.13801. Epub 2018 Nov 22.","Mantyh PW","Br J Clin Pharmacol","2019","2018/10/26","PMC6533434","","10.1111/bcp.13801"
"30156330","Role of physical activity in ameliorating neuropsychiatric symptoms in Alzheimer disease: A narrative review","Veronese N, Solmi M, Basso C, Smith L, Soysal P.","Int J Geriatr Psychiatry. 2019 Sep;34(9):1316-1325. doi: 10.1002/gps.4962. Epub 2018 Aug 29.","Veronese N","Int J Geriatr Psychiatry","2019","2018/08/30","","","10.1002/gps.4962"
"30153371","Pharmacological and SAR analysis of the LINS01 compounds at the human histamine H(1) , H(2) , and H(3) receptors","Corrêa MF, Barbosa ÁJR, Fernandes GAB, Baker JG, Fernandes JPDS.","Chem Biol Drug Des. 2019 Jan;93(1):89-95. doi: 10.1111/cbdd.13387. Epub 2018 Sep 24.","Corrêa MF","Chem Biol Drug Des","2019","2018/08/29","","","10.1111/cbdd.13387"
"30030541","Sex differences in major depression and comorbidity of cardiometabolic disorders: impact of prenatal stress and immune exposures","Goldstein JM, Hale T, Foster SL, Tobet SA, Handa RJ.","Neuropsychopharmacology. 2019 Jan;44(1):59-70. doi: 10.1038/s41386-018-0146-1. Epub 2018 Jul 7.","Goldstein JM","Neuropsychopharmacology","2019","2018/07/22","PMC6235859","","10.1038/s41386-018-0146-1"
"29908254","The neurotoxin diethyl dithiophosphate impairs glutamate transport in cultured Bergmann glia cells","Olivares-Bañuelos TN, Martínez-Hernández I, Hernández-Kelly LC, Chi-Castañeda D, Vega L, Ortega A.","Neurochem Int. 2019 Feb;123:77-84. doi: 10.1016/j.neuint.2018.06.004. Epub 2018 Jun 13.","Olivares-Bañuelos TN","Neurochem Int","2019","2018/06/17","","","10.1016/j.neuint.2018.06.004"
"31819070","Palm Fruit Bioactives augment expression of Tyrosine Hydroxylase in the Nile Grass Rat basal ganglia and alter the colonic microbiome","Weinberg RP, Koledova VV, Subramaniam A, Schneider K, Artamonova A, Sambanthamurthi R, Hayes KC, Sinskey AJ, Rha C.","Sci Rep. 2019 Dec 9;9(1):18625. doi: 10.1038/s41598-019-54461-y.","Weinberg RP","Sci Rep","2019","2019/12/11","PMC6901528","","10.1038/s41598-019-54461-y"
"31248037","Norepinephrine Inhibits Synovial Adipose Stem Cell Chondrogenesis via α2a-Adrenoceptor-Mediated ERK1/2 Activation","El Bagdadi K, Zaucke F, Meurer A, Straub RH, Jenei-Lanzl Z.","Int J Mol Sci. 2019 Jun 26;20(13):3127. doi: 10.3390/ijms20133127.","El Bagdadi K","Int J Mol Sci","2019","2019/06/29","PMC6651223","","10.3390/ijms20133127"
"30882243","Lactobacillus paracasei PS23 reduced early-life stress abnormalities in maternal separation mouse model","Liao JF, Hsu CC, Chou GT, Hsu JS, Liong MT, Tsai YC.","Benef Microbes. 2019 Apr 19;10(4):425-436. doi: 10.3920/BM2018.0077. Epub 2019 Mar 18.","Liao JF","Benef Microbes","2019","2019/03/19","","","10.3920/BM2018.0077"
"31800640","Serotonin modulates behavior-related neural activity of RID interneuron in Caenorhabditis elegans","Mori H, Ashida K, Shidara H, Nikai T, Hotta K, Oka K.","PLoS One. 2019 Dec 4;14(12):e0226044. doi: 10.1371/journal.pone.0226044. eCollection 2019.","Mori H","PLoS One","2019","2019/12/05","PMC6892467","","10.1371/journal.pone.0226044"
"31754455","Gene expression profiles of dicyemid life-cycle stages may explain how dispersing larvae locate new hosts","Lu TM, Furuya H, Satoh N.","Zoological Lett. 2019 Nov 13;5:32. doi: 10.1186/s40851-019-0146-y. eCollection 2019.","Lu TM","Zoological Lett","2019","2019/11/23","PMC6854800","","10.1186/s40851-019-0146-y"
"31692106","Microglial expression of GAT-1 in the cerebral cortex","Fattorini G, Catalano M, Melone M, Serpe C, Bassi S, Limatola C, Conti F.","Glia. 2020 Mar;68(3):646-655. doi: 10.1002/glia.23745. Epub 2019 Nov 6.","Fattorini G","Glia","2020","2019/11/07","","","10.1002/glia.23745"
"31659707","Environmental concentration of fluoxetine disturbs larvae behavior and increases the defense response at molecular level in zebrafish (Danio rerio)","Parolini M, Ghilardi A, De Felice B, Del Giacco L.","Environ Sci Pollut Res Int. 2019 Dec;26(34):34943-34952. doi: 10.1007/s11356-019-06619-4. Epub 2019 Oct 28.","Parolini M","Environ Sci Pollut Res Int","2019","2019/10/30","","","10.1007/s11356-019-06619-4"
"31405082","Ascaroside Pheromones: Chemical Biology and Pleiotropic Neuronal Functions","Park JY, Joo HJ, Park S, Paik YK.","Int J Mol Sci. 2019 Aug 9;20(16):3898. doi: 10.3390/ijms20163898.","Park JY","Int J Mol Sci","2019","2019/08/14","PMC6719183","","10.3390/ijms20163898"
